scenario_id,row_id,split,alignment,estimator,background_session_id,snr_db,frame_occupancy,acceleration_hz_s2,jerk_hz_s3,alias_change_hz,cfo_step_hz,sample_clock_offset_ppm,expected_endpoint_count,complete_endpoint_count,evaluable,interval_evaluable,bias_hz_s,mse_hz2_s2,rmse_hz_s,median_absolute_error_hz_s,failure_rate,endpoint_coverage,scenario_simultaneous_coverage,median_interval_half_width_hz_s
F5-3-E01,E01,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,0,False,False,,,,,,,,
F5-3-E01,E01,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,True,142.57485304436554,29732.597881549354,172.43142950619344,115.0164968234958,0.0,1.0,True,279.9949646996027
F5-3-E01,E01,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,True,38.21999093355104,9964.689867484809,99.82329321097761,77.9020701992722,0.0,0.0,False,35.12475220295244
F5-3-E01,E01,evaluation,oracle_true_resampled_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,True,38.21999093355104,9964.689867484809,99.82329321097761,77.9020701992722,0.0,1.0,True,461.0171295719682
F5-3-E01,E01,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-12.0,1.0,0.0,900.0,-750.0,0.0,50.0,3,3,True,True,43.10414119884596,2321.0581546293693,48.17736143282828,40.5396734352189,0.0,1.0,True,141.38672044778082
F5-3-E02,E02,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E02,E02,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E02,E02,evaluation,nominal_fixed_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E02,E02,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E02,E02,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,True,-106.81666885793281,11709.116853574873,108.20867272808992,118.50182416169582,0.0,1.0,True,334.07847522261915
F5-3-E02,E02,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,True,-399.10902820082964,159295.31412586008,399.1181706285246,398.5286280120181,0.0,0.0,False,42.06787916568788
F5-3-E02,E02,evaluation,oracle_true_resampled_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,True,-399.10902820082964,159295.31412586008,399.1181706285246,398.5286280120181,0.0,1.0,True,552.1466112582468
F5-3-E02,E02,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-6.0,0.7,1600.0,0.0,0.0,0.0,-50.0,3,3,True,True,5.976912542251284,378.84643677836794,19.463977927915145,11.330267859204014,0.0,1.0,True,172.49842386552075
F5-3-E03,E03,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,3,True,True,-327.35057120150117,122395.76194276837,349.85105679813,291.61936853530995,0.0,1.0,True,977.0943463670883
F5-3-E03,E03,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,3,True,True,111.14622162323913,63483.60365979719,251.9595278210316,226.158594030352,0.0,0.0,False,147.87959145205855
F5-3-E03,E03,evaluation,oracle_true_resampled_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,3,True,True,111.14622162323913,63483.60365979719,251.9595278210316,226.158594030352,0.0,1.0,True,1940.9396649856758
F5-3-E03,E03,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,-1600.0,-900.0,750.0,-400.0,0.0,3,3,True,True,424.91505716227493,801894.374299212,895.4855522559881,293.97161595335785,0.3333333333333333,0.6666666666666666,False,566.812164722359
F5-3-E04,E04,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,True,16.03739101207907,1292.0555849796058,35.94517471065631,10.61051822132913,0.0,1.0,True,279.3899236103255
F5-3-E04,E04,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,True,-36.10295792574584,9943.273527294627,99.7159642549508,80.26957002047925,0.0,0.0,False,34.921889149671465
F5-3-E04,E04,evaluation,oracle_true_resampled_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,True,-36.10295792574584,9943.273527294627,99.7159642549508,80.26957002047925,0.0,1.0,True,458.3545245241256
F5-3-E04,E04,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-6.0,1.0,0.0,-900.0,750.0,0.0,0.0,3,3,True,True,24.806074636947034,764.66738433207,27.65261984572294,16.807701678728108,0.0,1.0,True,140.5992014464111
F5-3-E05,E05,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E05,E05,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E05,E05,evaluation,nominal_fixed_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E05,E05,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,0,False,False,,,,,,,,
F5-3-E05,E05,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,True,66.05381041643841,6673.557533610482,81.6918449639282,53.792859883526944,0.0,1.0,True,342.3129319003467
F5-3-E05,E05,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,True,392.58064617578765,154140.3400186116,392.6071064290757,392.25675055166994,0.0,0.0,False,41.71708382404758
F5-3-E05,E05,evaluation,oracle_true_resampled_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,True,392.58064617578765,154140.3400186116,392.6071064290757,392.25675055166994,0.0,1.0,True,547.542374891374
F5-3-E05,E05,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-12.0,0.7,-1600.0,0.0,-750.0,0.0,-50.0,3,3,True,True,-31.929602325320957,3547.0363767102226,59.55700107216802,48.755608239925095,0.0,1.0,True,167.782054256444
F5-3-E06,E06,evaluation,nominal_fixed_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,False,,,,,,,,
F5-3-E06,E06,evaluation,nominal_fixed_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,False,,,,,,,,
F5-3-E06,E06,evaluation,nominal_fixed_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,False,,,,,,,,
F5-3-E06,E06,evaluation,nominal_fixed_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,0,False,False,,,,,,,,
F5-3-E06,E06,evaluation,oracle_true_resampled_lattice,fixed_125ms_linear,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,True,-274.7471260748368,201928.15898500071,449.3641718973607,386.52738299992143,0.3333333333333333,1.0,True,1042.0414928552173
F5-3-E06,E06,evaluation,oracle_true_resampled_lattice,fixed_500ms_linear,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,True,-234.70004337257646,83434.95938962842,288.85110245527613,194.92199905918187,0.0,0.3333333333333333,False,144.6167527558355
F5-3-E06,E06,evaluation,oracle_true_resampled_lattice,fixed_500ms_max_score_diagnostic,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,True,-234.70004337257646,83434.95938962842,288.85110245527613,194.92199905918187,0.0,1.0,True,1898.1144652149387
F5-3-E06,E06,evaluation,oracle_true_resampled_lattice,lean_curvature_500ms,cap-20260825T111222-a2d4ce2afb9a,-20.0,0.45,1600.0,900.0,0.0,400.0,50.0,3,3,True,True,-513.9242406692061,877109.3797495988,936.5411788862243,265.8538044454981,0.3333333333333333,0.6666666666666666,False,593.4167709345317
